NAME,CITY,STATE,ZIP,ZIP_PLUS4,COUNTY_CODE,COUNTY_NAME,MSA,MARKET_SEGMENT,SIMPLIFIED_MENU,MENU_TYPE,UNITS,EMPLOYEES,YEARS_IN_BUSINESS,ANNUAL_SALES,AVERAGE_CHECK,NUMBER_OF_ROOMS,FOOD_BEVERAGE_PURCHASE,FOOD_PURCHASE,BEVERAGE_PURCHASE,TOTAL_CATEGORY_DRY,TOTAL_CATEGORY_FRESH,TOTAL_CATEGORY_FROZEN,TOTAL_CATEGORY_PROTEIN,% Share of F&B Purchases from Company
SUN SPOT CAFE OF SILVER SPRING,SILVER SPRING,MD,20910,6229,24031,MONTGOMERY,8872,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42088.1180142508,38150.3582839475,3937.7597303033,5195.90045130828,6807.20347996378,9658.98911424174,13075.8344407605,0.8710942112
STARBUCKS,MISSION VIEJO,CA,92692,3734,06059,ORANGE,4472,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,195748.1232,136827.9381168,58920.1850832,52851.993264,25251.5078928,23489.774784,0,0.1046184894
STARBUCKS,SHERIDAN,WY,82801,6213,56033,SHERIDAN,,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,233167.9056,162984.3660144,70183.5395856,62955.334512,30078.6598224,27980.148672,0,0.3420291143
UNIQUE PIZZA,GREENSBURG,PA,15601,2219,42129,WESTMORELAND,6280,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,109453.600318146,100703.145928953,8750.45438919219,17709.252930508,14584.0906486537,19032.238296493,32293.3435791617,0.06936516874
MCDONALD'S,MCKINNEY,TX,75071,3274,48085,COLLIN,1922,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,687380.2479,575663.778018509,111716.469881491,107789.704683548,58901.4779691517,128274.329799486,187306.699941902,0.4895782423
WENDY'S,ALBERT LEA,MN,56007,9552,27047,FREEBORN,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,428266.8612,358662.792641645,69604.0685583548,67157.528362982,36698.1029305913,79920.3130488432,116699.96731928,0.6220530616
JO JO'S PIZZERIA,PERRYSBURG,OH,43551,6573,39173,WOOD,8400,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,130331.701942075,119912.112179883,10419.5897621912,21087.2649949107,17365.9829369853,22662.6077327658,38453.247931896,0.8549686575
MOONSTRUCK CHOCOLATE CAFE,PORTLAND,OR,97204,2434,41051,MULTNOMAH,6442,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,85951.6602,60080.2104798,25871.4497202,23206.948254,11087.7641658,10314.199224,0,0.6763047389
RUTTS HAWAIIAN CAFE,WEST COVINA,CA,91791,4121,06037,LOS ANGELES,4472,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,105517.998868465,95645.7464045813,9872.25246388411,13026.5035313807,17066.1584072974,24215.7941602897,32782.0760067542,0.02639795025
ZURDO'S RESTAURANT,LAWNDALE,CA,90260,1501,06037,LOS ANGELES,4472,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,121879.065749498,114440.899415686,7438.16633381224,18279.0477012399,23608.0931464475,16971.3927503051,45233.6126576068,0.7899691994
WHATABURGER,LONGVIEW,TX,75604,5539,48183,GREGG,4420,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,505815.8643,423608.144566581,82207.719733419,79318.168951928,43343.261722365,94391.9921953727,137831.572277121,0.6425989155
THE BEATLES REVOLUTION LOUNGE,LAS VEGAS,NV,89109,8923,32003,CLARK,4120,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,,,,,,,,#NA
TAP RX LLC,WEST BABYLON,NY,11704,1700,36103,SUFFOLK,5602,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
TACOS EL PASTORCITO,DODGE CITY,KS,67801,5404,20057,FORD,,LSR - QUICK CASUAL,MEXICAN,MEXICAN,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,51626.9232,46418.4848073449,5208.43839265507,8344.52457828547,7914.62172682823,8790.96215479876,17058.3246828227,0.0474341911
HOTDOGGINIT,CINCINNATI,OH,45249,4710,39061,HAMILTON,1642,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",HOT DOGS,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,77855.1993,66636.1749943338,11219.0243056662,12500.6678107837,11720.5369815818,17070.0055246809,16410.6092285697,0.6433365494
PANDA EXPRESS,LENEXA,KS,66215,3806,20091,JOHNSON,3760,LSR - QUICK CASUAL,OTHER ASIAN,ASIAN UNCLASSIFIED,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,379136.9016,340887.262226455,38249.6393735454,61280.3746153945,58123.2615242447,64558.9151331269,125272.628424469,0.1363375952
KOWLOON CAFE INC,BROOKLYN,NY,11214,4309,36047,KINGS,5602,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,86351.4413966097,78586.6094892308,7764.83190737892,11240.3362013105,13404.1487920228,16381.7847022507,29651.8920063533,0.1798423671
LOGAN'S ROADHOUSE,YORK,PA,17408,4752,42133,YORK,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",FAMILY STEAK / CHOPHOUSE,101-250 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,717604.235781201,672109.886682638,45494.349098563,93250.8481523031,125339.86418315,119475.030966024,288130.877624232,0.1167778775
DRIFTERS SPORTS PUB,CLEARWATER,FL,33755,6212,12103,PINELLAS,8280,SPORTS BARS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
STRUTS,RAINBOW CITY,AL,35906,5979,01055,ETOWAH,2880,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,152227.012493499,138901.916532794,13325.095960705,18679.5520600982,24539.8036867957,31708.1471944525,54189.8863218723,0.216947906
ARMAND'S RESTAURANT,ARLINGTON HEIGHTS,IL,60005,1431,17031,COOK,1602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,459153.525438388,425378.61904535,33774.9063930371,62334.9282491984,76225.0412679798,63358.4102611086,176477.541196519,0.6740891813
IMO'S PIZZA,UNION,MO,63084,4916,29071,FRANKLIN,7040,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,51-100 UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,219399.2082,179591.124824426,39808.083375574,38408.8537314413,20988.4446619898,45708.168375,41207.3130197066,0.9945272135
SAWADEE THAI CUISINE,JERSEY CITY,NJ,07302,2811,34017,HUDSON,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,THAI,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,158481.597386892,148809.612497914,9671.98488897855,23768.5829029719,30698.0389954537,22068.2150491439,58818.1009222004,0.5647722412
CARIBOU COFFEE,ATLANTA,GA,30303,1551,13121,FULTON,0520,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,251-500 UNITS,5 TO 9,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,127468.32,89100.35568,38367.96432,34416.4464,16443.41328,15296.1984,0,0.159216238
CHILI'S GRILL & BAR,TULARE,CA,93274,8050,06107,TULARE,8780,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,501+ UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,777707.506928633,709631.368604449,68076.1383241838,95431.3405041895,125370.584583935,161992.695645767,276848.902844554,0.003474159782
LEGAL SEA FOODS,CHESTNUT HILL,MA,02467,1959,25021,NORFOLK,1122,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",SEAFOOD & FISH,10-50 UNITS,5 TO 9,5 YEARS PLUS,"$2,500,001 - $5,000,000",$20 TO $30,NOT APPLICABLE,1509194.29114001,1413515.07338297,95679.2177570374,196115.965678789,263602.41208937,251268.074625295,605968.379127903,0.2119654144
LASTRADA,MERRICK,NY,11566,3147,36059,NASSAU,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,220043.146596885,203856.977337609,16186.1692592762,29873.1752995877,36529.8249949611,30363.6652771416,84574.4861296381,0.003621850077
MONAGHANS RESTAURANT,ROCKVILLE CENTRE,NY,11570,4602,36059,NASSAU,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$10 TO $15,NOT APPLICABLE,89221.2585345312,80942.6893248175,8278.56920971364,12612.11626895,13508.7122122403,16776.306316676,29826.7583801235,0.005411316105
KOTOBUKI RESTAURANT,ROSLYN,NY,11576,1126,36059,NASSAU,5602,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",OTHER ASIAN,SUSHI,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,143152.880829128,134416.393293525,8736.48753560323,21469.629104507,27728.8517434363,19933.7248685692,53129.0744839992,0.01673501138
JAC'S GRILL,WILSON,NC,27893,2164,37195,WILSON,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",FAMILY STEAK / CHOPHOUSE,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,400075.11274562,374711.331517264,25363.7812283563,51988.7449487303,69878.852150315,66609.1197636024,160637.281112923,0.07928435991
LONGHORN STEAKHOUSE,OXFORD,AL,36203,3458,01015,CALHOUN,0450,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING","STEAK, SEAFOOD & FISH",FAMILY STEAK / CHOPHOUSE,251-500 UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$20 TO $30,NOT APPLICABLE,737622.870378839,690859.388929252,46763.4814495866,95852.2188828543,128836.405614331,122807.964175157,296168.715847382,0.5136714644
JERSEY'S HOMETOWN TAVERN,SPRING HILL,FL,34606,1919,12053,HERNANDO,8280,NEIGHBORHOOD BARS & TAVERNS,SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,NOT APPLICABLE,,,,,,,,#NA
PAPA JOHN'S,CORNELIA,GA,30531,5324,13137,HABERSHAM,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,20 TO 49,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,303217.9272,248201.664260969,55016.2629390306,53082.4751380102,29006.8170153061,63170.4015,56950.050740051,0.5213482316
COHIBA RESTAURANT,WEST PALM BEACH,FL,33405,4039,12099,PALM BEACH,8960,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,89487.2811904074,81654.0682172782,7833.21297312915,10980.8522175672,14425.8254622941,18639.7659491476,31855.7496171627,0.04691996289
PAPA MURPHY'S PIZZA,OLATHE,KS,66062,5607,20091,JOHNSON,3760,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,188878.554,154608.178609056,34270.3753909439,33065.792776148,18068.7392219388,39349.69875,35474.9580057398,0.04061806904
WILLI'S BAR AND GRILL,DE PERE,WI,54115,2321,55009,BROWN,3080,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",AMERICAN AND AMERICAN TRADITIONAL,AMERICAN TRADITIONAL,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,152921.311398091,138732.208029197,14189.1033688939,21616.6123526109,23153.338349242,28753.8508702976,51121.7514879281,0.9388899362
PAPA MURPHY'S PIZZA,SONOMA,CA,95476,8978,06097,SONOMA,7362,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","PIZZA, PASTA & ITALIAN",PIZZERIA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$7 TO $10,NOT APPLICABLE,188878.554,154608.178609056,34270.3753909439,33065.792776148,18068.7392219388,39349.69875,35474.9580057398,0.2268732409
SOCKEYE'S AT KENAI LANDING,KENAI,AK,99611,5801,02122,KENAI PENINSULA,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,89487.2811904074,81654.0682172782,7833.21297312915,10980.8522175672,14425.8254622941,18639.7659491476,31855.7496171627,0.08055984367
QUIZNOS,AMHERST,NH,03031,2285,33011,HILLSBOROUGH,1122,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,165348.2727,141521.395278838,23826.8774211619,26548.8220272218,24891.9861800549,36253.1462749135,34852.725499332,0.3465558683
CINDYS,SANBORNVILLE,NH,03872,4324,33003,CARROLL,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,77333.1313955504,70563.8242935568,6769.30710199364,9489.43443224502,12466.5119011846,16108.1155908697,27529.1062380815,0.9978774081
RUBY TUESDAY,AUGUSTA,ME,04330,8082,23011,KENNEBEC,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,501+ UNITS,10 TO 19,5 YEARS PLUS,"$1,000,001 - $2,500,000",$10 TO $15,NOT APPLICABLE,371684.073978619,339148.941930078,32535.1320485409,45608.8042198787,59917.448681017,77419.9869950881,132312.376014158,0.5037865398
CHIPOTLE MEXICAN GRILL,MAUMEE,OH,43537,1758,39095,LUCAS,8400,LSR - QUICK CASUAL,MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$7 TO $10,NOT APPLICABLE,619358.544,556873.882520337,62484.6614796626,100107.701037258,94950.2369151276,105463.529164087,204645.531512758,0.965182085
APPLETINIS CAFE,ALBANY,NY,12205,3428,36001,ALBANY,0160,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,105546.509197048,95671.5893099321,9874.91988711634,13030.023214278,17070.7695806428,24222.3371222091,32790.9335265007,0.2464452224
STARBUCKS,TALLAHASSEE,FL,32301,3053,12073,LEON,8240,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,501+ UNITS,10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",UNDER $5,NOT APPLICABLE,194568.0996,136003.1016204,58564.9979796,52533.386892,25099.2848484,23348.171952,0,0.09353127668
DEL TACO,SPRINGVILLE,UT,84663,4977,49049,UTAH,6520,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",MEXICAN,MEXICAN,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,398227.752,325972.780415816,72254.9715841837,69715.2537780612,38095.7670918367,82964.115,74794.6893903061,0.5261137152
ROCK & ROLL PIZZA,WOODLAND HILLS,CA,91303,2622,06037,LOS ANGELES,4472,LSR - QUICK CASUAL,"PIZZA, PASTA & ITALIAN",PIZZERIA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,43837.1527582863,40332.5169614879,3504.63579679837,7092.71530304432,5841.05966133062,7622.58285803646,12933.7749643749,0.3470894078
SUBWAY,MASSILLON,OH,44646,4346,39151,STARK,1320,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",SANDWICHES,501+ UNITS,5 TO 9,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,138976.5438,118949.863028152,20026.6807718478,22314.4969527377,20921.9131904569,30471.0589889538,29293.9941422641,0.8838231318
WENDY'S,FAIRBANKS,AK,99701,4007,02090,FAIRBANKS NORTH STAR,,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",$5 TO $7,NOT APPLICABLE,481498.506,403242.964750643,78255.5412493573,75504.9071105399,41259.5120822622,89854.0485347044,131205.248421594,0.6090545199
T AND F ITALIAN DELI & PORK STORE,FRANKLIN SQUARE,NY,11010,3628,36059,NASSAU,5602,FSR - UPSCALE CASUAL DINING RESTAURANTS,"PIZZA, PASTA & ITALIAN",ITALIAN - PIZZA & PASTA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$30 TO $50,NOT APPLICABLE,36021.4681211533,33188.4645139747,2833.00360717858,4724.55174733745,7315.71358317152,6991.81835369226,11133.358687967,0.5645070685
DEERHEAD HOT DOGS,NEWARK,DE,19713,2149,10003,NEW CASTLE,6162,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS","SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",HOT DOGS,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$5 TO $7,NOT APPLICABLE,94123.782,80560.4361028272,13563.3458971729,15112.80097483,14169.6544058213,20636.9451647382,19839.7617552189,0.7860532814
RV RESORT LLC,CRESCENT CITY,CA,95531,9502,06015,DEL NORTE,,"CAMPING, RV PARKS, CAMPGROUNDS",SELECTION FOR LODGING AND BARS,NOT APPLICABLE,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",NOT APPLICABLE,UNCODED,,,,,,,,#NA
TONETTA'S COFFEE & EATERY,RIO DELL,CA,95562,1724,06023,HUMBOLDT,,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,24740.8476,17293.8524724,7446.9951276,6680.028852,3191.5693404,2968.901712,0,0.4921299162
METRO CAFE DINER,ATLANTA,GA,30303,1601,13121,FULTON,0520,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"$1,000,001 - $2,500,000",$15 TO $20,NOT APPLICABLE,548726.075526084,497387.323756704,51338.7517693798,67741.8282876233,88749.2771618651,125929.58393655,170476.886480833,0.3931048872
MIAN CONVENIENCE & DELI,BROOKLYN,NY,11218,4333,36047,KINGS,5602,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,41641.3548,36604.8005278082,5036.55427219184,5724.15342065629,5859.92140538494,7646.80326891039,13322.7809530501,0.2326455053
CHILI'S GRILL & BAR,ALTOONA,PA,16602,6545,42013,BLAIR,0280,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,501+ UNITS,OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,823127.819705287,751075.842819994,72051.9768852933,101004.800057787,132692.580468073,171453.526148512,293017.659924877,0.4245621041
YUMMY RESTAURANT,FAIRFAX,VA,22030,1502,51600,FAIRFAX CITY,8872,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"$500,001 - $1,000,000",$15 TO $20,NOT APPLICABLE,176883.776411442,161400.366102283,15483.4103091592,21705.1471742271,28514.6051112395,36844.0313377636,62967.2196735048,0.02214044242
DELI BY THE BEACH,HILTON HEAD ISLAND,SC,29928,6133,45013,BEAUFORT,,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,66558.8178,58508.4769848969,8050.34081510307,9149.38734377367,9366.3965309634,12222.5174462348,21294.9015300379,0.6674089034
LEYLAS CAFE,HYATTSVILLE,MD,20782,2335,24033,PRINCE GEORGE'S,8872,"FSR - CAF╔-RESTAURANTS, FAMILY-STYLE, DINER",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),1 TO 4,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,42407.0773152739,38439.47578756,3967.6015277139,5235.27690372114,6858.7909817655,9732.18850071525,13174.9279429244,0.5478523227
CAPTAINS RESTAURANT,KENAI,AK,99611,7809,02122,KENAI PENINSULA,,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CLASSIC & VARIED MENU,VARIED MENU,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$15 TO $20,NOT APPLICABLE,107353.492146778,97956.3716151401,9397.12053163825,13173.1885986709,17305.9536492343,22361.2108985842,38215.7768217278,0.5094283008
MONGOLIAN GRILL BD'S,DAYTON,OH,45440,1375,39113,MONTGOMERY,2000,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",CHINESE,CHINESE,INDEPENDENT (1-9 UNITS),OVER 50,5 YEARS PLUS,"$2,500,001 - $5,000,000",$10 TO $15,NOT APPLICABLE,970073.636467113,910870.942224946,59202.6942421669,145488.662598898,187904.203464269,135080.627505284,360028.48275435,0.6397228712
SOUTH WIND DELI,READING,PA,19607,,42011,BERKS,6680,LSR - DELIVERY AND TAKE AWAY ONLY,"SANDWICHES, SOUPS AND SALADS, DELI, SUBS & HOT DOG",DELI,INDEPENDENT (1-9 UNITS),5 TO 9,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,72369.2394,63616.1235701725,8753.11582982751,9948.10642572571,10184.0599828776,13289.513251199,23153.8942211611,0.02129693692
AJ COFFEE SHOP,QUANTICO,VA,22134,3461,51153,PRINCE WILLIAM,8872,"LSR - COFFEE SHOPS, TEA HOUSES",BEVERAGES,COFFEE / TEA,INDEPENDENT (1-9 UNITS),10 TO 19,5 YEARS PLUS,"<=$500,000",$7 TO $10,NOT APPLICABLE,100337.937,70136.217963,30201.719037,27091.24299,12943.593873,12040.55244,0,0.5618446644
SONIC DRIVE-IN,ROANOKE,VA,24012,7028,51161,ROANOKE,6800,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",HAMBURGERS,HAMBURGERS,501+ UNITS,20 TO 49,5 YEARS PLUS,"$1,000,001 - $2,500,000",UNDER $5,NOT APPLICABLE,339585.534,284394.397511568,55191.1364884319,53251.2019897172,29099.0174807198,63371.1936246787,92534.875588689,0.3098313317
